# xmin, ymin, xmax, ymax, varxc, varyc, varw, varh
2.146446555852890015e-01,0.000000000000000000e+00,2.853553295135498047e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.263157963752746582e-01,0.000000000000000000e+00,3.263157904148101807e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.056051045656204224e-01,4.118345212191343307e-03,3.470264673233032227e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.409604489803314209e-01,0.000000000000000000e+00,3.116711378097534180e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.526315748691558838e-01,0.000000000000000000e+00,3.526315689086914062e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.319208979606628418e-01,4.118345212191343307e-03,3.733422458171844482e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.672762274742126465e-01,0.000000000000000000e+00,3.379869163036346436e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.789473831653594971e-01,0.000000000000000000e+00,3.789473772048950195e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.582366764545440674e-01,4.118345212191343307e-03,3.996580541133880615e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.935920357704162598e-01,0.000000000000000000e+00,3.643026947975158691e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.052631616592407227e-01,0.000000000000000000e+00,4.052631556987762451e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
2.845524847507476807e-01,4.118345212191343307e-03,4.259738326072692871e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.199078142642974854e-01,0.000000000000000000e+00,3.906185030937194824e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.315789401531219482e-01,0.000000000000000000e+00,4.315789341926574707e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.108682632446289062e-01,4.118345212191343307e-03,4.522896111011505127e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.462236225605010986e-01,0.000000000000000000e+00,4.169342815876007080e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.578947484493255615e-01,0.000000000000000000e+00,4.578947424888610840e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.371840715408325195e-01,4.118345212191343307e-03,4.786054193973541260e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.725394010543823242e-01,0.000000000000000000e+00,4.432500898838043213e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.842105269432067871e-01,0.000000000000000000e+00,4.842105209827423096e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.634998500347137451e-01,4.118345212191343307e-03,5.049211978912353516e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.988551795482635498e-01,0.000000000000000000e+00,4.695658683776855469e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.105263054370880127e-01,0.000000000000000000e+00,5.105262994766235352e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
3.898156285285949707e-01,4.118345212191343307e-03,5.312370061874389648e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.251709878444671631e-01,0.000000000000000000e+00,4.958816468715667725e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.368421137332916260e-01,0.000000000000000000e+00,5.368421077728271484e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.161314368247985840e-01,4.118345212191343307e-03,5.575527548789978027e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.514867663383483887e-01,0.000000000000000000e+00,5.221974253654479980e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.631578922271728516e-01,0.000000000000000000e+00,5.631579160690307617e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.424472153186798096e-01,4.118345212191343307e-03,5.838685631752014160e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.778025448322296143e-01,0.000000000000000000e+00,5.485132336616516113e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.894736707210540771e-01,0.000000000000000000e+00,5.894736647605895996e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.687629938125610352e-01,4.118345212191343307e-03,6.101843714714050293e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.041183233261108398e-01,0.000000000000000000e+00,5.748290419578552246e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.157894492149353027e-01,0.000000000000000000e+00,6.157894730567932129e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
4.950788021087646484e-01,4.118345212191343307e-03,6.365001797676086426e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.304341316223144531e-01,0.000000000000000000e+00,6.011447906494140625e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.421052575111389160e-01,0.000000000000000000e+00,6.421052813529968262e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.213946104049682617e-01,4.118345212191343307e-03,6.628159284591674805e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.567499399185180664e-01,0.000000000000000000e+00,6.274605989456176758e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.684210658073425293e-01,0.000000000000000000e+00,6.684210300445556641e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.477103590965270996e-01,4.118345212191343307e-03,6.891317367553710938e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.830656886100769043e-01,0.000000000000000000e+00,6.537764072418212891e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.947368144989013672e-01,0.000000000000000000e+00,6.947368383407592773e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
5.740261673927307129e-01,4.118345212191343307e-03,7.154475450515747070e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.093814969062805176e-01,0.000000000000000000e+00,6.800921559333801270e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.210526227951049805e-01,0.000000000000000000e+00,7.210526466369628906e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.003419756889343262e-01,4.118345212191343307e-03,7.417632937431335449e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.356973052024841309e-01,0.000000000000000000e+00,7.064079642295837402e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.473684310913085938e-01,0.000000000000000000e+00,7.473683953285217285e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.266577243804931641e-01,4.118345212191343307e-03,7.680791020393371582e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.620130538940429688e-01,0.000000000000000000e+00,7.327237725257873535e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.736842393875122070e-01,0.000000000000000000e+00,7.736842036247253418e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.529735326766967773e-01,4.118345212191343307e-03,7.943949103355407715e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.883288621902465820e-01,0.000000000000000000e+00,7.590395212173461914e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.999999880790710449e-01,0.000000000000000000e+00,8.000000119209289551e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
6.792893409729003906e-01,4.118345212191343307e-03,8.207106590270996094e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.146446704864501953e-01,0.000000000000000000e+00,7.853553295135498047e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.263157963752746582e-01,0.000000000000000000e+00,8.263157606124877930e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.056050896644592285e-01,4.118345212191343307e-03,8.470264673233032227e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.409604787826538086e-01,0.000000000000000000e+00,8.116711378097534180e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.526316046714782715e-01,0.000000000000000000e+00,8.526315689086914062e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.319208979606628418e-01,4.118345212191343307e-03,8.733422756195068359e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.672762274742126465e-01,0.000000000000000000e+00,8.379869461059570312e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.789473533630371094e-01,0.000000000000000000e+00,8.789473772048950195e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.582367062568664551e-01,4.118345212191343307e-03,8.996580243110656738e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.935920357704162598e-01,0.000000000000000000e+00,8.643026947975158691e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.052631616592407227e-01,0.000000000000000000e+00,9.052631855010986328e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
7.845524549484252930e-01,4.118345212191343307e-03,9.259738326072692871e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.199078440666198730e-01,0.000000000000000000e+00,8.906185030937194824e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.315789699554443359e-01,0.000000000000000000e+00,9.315789341926574707e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.108682632446289062e-01,4.118345212191343307e-03,9.522896409034729004e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.462235927581787109e-01,0.000000000000000000e+00,9.169343113899230957e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.578947186470031738e-01,0.000000000000000000e+00,9.578947424888610840e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.371840715408325195e-01,4.118345212191343307e-03,9.786053895950317383e-01,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.725394010543823242e-01,0.000000000000000000e+00,9.432500600814819336e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.842105269432067871e-01,0.000000000000000000e+00,9.842105507850646973e-01,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.634998202323913574e-01,4.118345212191343307e-03,1.000000000000000000e+00,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.988552093505859375e-01,0.000000000000000000e+00,9.695658683776855469e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.105263352394104004e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.947368711233139038e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
8.898156285285949707e-01,4.118345212191343307e-03,1.000000000000000000e+00,7.482901960611343384e-02,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
9.251709580421447754e-01,0.000000000000000000e+00,9.958816766738891602e-01,1.101843640208244324e-01,1.000000014901161194e-01,1.000000014901161194e-01,2.000000029802322388e-01,2.000000029802322388e-01
